quarter_end,RET_mean,RET_std,RET_max,abs_RET_mean,abs_RET_max,abs_exceed_sum,upper_exceed_sum,lower_exceed_sum,abs_extreme_score_mean,upper_extreme_score_mean,lower_extreme_score_mean,log_volume_mean,log_volume_std,log_volume_max,rel_spread_mean,rel_spread_max,days_in_quarter,high_spread_ratio,low_volume_ratio,high_volume_ratio,abs_exceed_ratio,upper_exceed_ratio,lower_exceed_ratio,abs_mean_excess,abs_max_excess,abs_es_q,abs_xi,abs_sigma,abs_threshold,upper_mean_excess,upper_max_excess,upper_es_q,upper_xi,upper_sigma,upper_threshold,lower_mean_excess,lower_max_excess,lower_es_q,lower_xi,lower_sigma,lower_threshold,municipal_decline,pred_prob,pred_decline
2003-12-31,0.004431328125,0.014560452261699433,0.041582,0.012387328125,0.041582,0,1,0,0.0,0.012284781814954494,0.0,13.15184162525347,0.4543192159581314,13.992401562632477,0.0004026713902284057,0.0015860428231562853,64,0.0,0.03125,0.0,0.0,0.015625,0.0,0.0040314000000000036,0.010860650000000003,0.04601420184059024,0.3907755438708882,0.0027002057557880396,0.030721349999999998,0.009291599999999999,0.01817785,0.05171554762460381,-1.2597173939654052,0.022898953829894042,0.023404150000000002,0.0,0.0,0.0,2.2420350160056124,0.000527239698473648,0.018619899999999995,0,0.0655151956944469,0
2005-09-30,0.004434484375,0.019944089345994766,0.097566,0.014021671875,0.097566,1,3,1,0.0018150482127596882,0.02893440311116907,0.014288172057495243,13.10509604866851,0.4950446844262913,14.902961119000999,0.000639978436202564,0.004072529816736175,64,0.0,0.078125,0.0,0.015625,0.046875,0.015625,0.0,0.0,0.0,1.9051815455132508,0.001697936163635093,0.03556035,0.0,0.0,0.0,1.1135300783099615,0.004556083852136711,0.034775549999999975,0.009867650000000009,0.018068150000000005,0.04700628603023479,-1.71054886237596,0.030906453427738213,0.01753584999999999,0,0.017963695435055202,0
2013-06-30,,,,,,0,0,0,,,,0.0,0.0,,0.0,,0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8706296167559769,1
1994-06-30,-0.0011068225806451614,0.021478048169345544,0.05569,0.0160245,0.05569,4,3,3,0.049047827896071636,0.029736416354044674,0.01714929752613638,14.652868314534144,0.4349567556507953,15.821964787777553,0.004335526563944451,0.007947019867549669,62,0.0,0.0,0.1774193548387097,0.06451612903225806,0.04838709677419355,0.04838709677419355,0.005878000000000013,0.009167250000000016,0.061430242732944396,-1.6750016225895585,0.01535515862468416,0.04652274999999999,0.011386250000000011,0.023859750000000013,0.07049108004280388,-1.6339131586360565,0.038984759486766676,0.03183024999999999,0.016921550000000004,0.026928300000000002,0.07400225259213762,-2.1275437549170846,0.05729113649553374,0.028755699999999995,0,0.17170702465863133,0
2000-03-31,-0.002545238095238095,0.022029265531600256,0.052275,0.018819650793650795,0.052275,1,1,2,0.01190033141598213,0.006874192213023382,0.020125724551431138,13.131898054077435,0.3847378376426599,14.075410249403603,0.0068361905938243575,0.05714285714285714,63,0.031746031746031744,0.031746031746031744,0.0,0.015873015873015872,0.015873015873015872,0.031746031746031744,0.008036500000000002,0.017829000000000005,0.06208363591801161,-1.2229664162053684,0.021804268234525522,0.034446,0.006366649999999996,0.020363899999999997,0.06696059193282813,0.8336666526007988,0.002442703664726006,0.031911100000000005,0.006465900000000001,0.0144099,0.05365557250172273,-1.5199501085485558,0.021902329069173835,0.030554099999999997,0,0.10263749872224966,0
2012-06-30,,,,,,0,0,0,,,,0.0,0.0,,0.0,,0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8706296167559769,1
2006-09-30,0.00028446031746031736,0.013629955626540551,0.035478,0.008829126984126984,0.066919,1,0,1,0.006075599289916867,0.0,0.0024090004602894204,12.863035183163671,0.4005560269387258,14.367382727037105,0.0005458779111987066,0.004067008811852442,63,0.0,0.15873015873015872,0.0,0.015873015873015872,0.0,0.015873015873015872,0.015465300000000006,0.04363280000000001,0.08332688995333856,0.33729545030635466,0.010873583322950114,0.023286199999999996,0.007253450000000002,0.015745200000000004,0.04407612610127093,-1.203027451947835,0.01894190783640906,0.019732799999999998,0.0,0.0,0.0,1.123824848002303,0.0035278349260779527,0.016590699999999993,0,0.04563774268764859,0
2007-03-31,0.004925065573770492,0.020940586067784612,0.0827,0.01482427868852459,0.0827,2,5,2,0.011323134013932912,0.04556090701386223,0.023838087932278797,13.653173128849247,0.8707650949277378,16.263986685061376,0.00047251752074329385,0.0016984107727769085,61,0.0,0.06557377049180328,0.04918032786885246,0.03278688524590164,0.08196721311475409,0.03278688524590164,0.019615999999999998,0.038856999999999996,0.10690394536001371,-1.6518020272690648,0.06418407137359405,0.043843,0.019922666666666665,0.039994999999999996,0.10678267738846384,-1.513460855237082,0.060530866905207106,0.042705,0.015966333333333336,0.026015000000000003,0.06229626568721856,-1.5870810813819305,0.041287914332150934,0.020322,0,0.6180863438819904,1
2010-03-31,-0.0018780491803278689,0.018955429630606487,0.036347,0.014254540983606559,0.057584,2,0,4,0.025136489600056544,0.0,0.03823774262378593,13.241582553982038,0.4833764590446263,14.638764962870173,0.0005074072379918686,0.0013300820217247234,61,0.0,0.0,0.0,0.03278688524590164,0.0,0.06557377049180328,0.011688333333333337,0.021237000000000006,0.07073471119870378,-1.6262974921939124,0.03453767984172213,0.036347,0.009788000000000002,0.012754999999999999,0.04534600451247042,-2.395903973353629,0.030559755180125537,0.023592,0.012667333333333338,0.022216000000000007,0.07115617581262303,-1.5701587073512167,0.034882645842514645,0.035368,0,0.41746532559116634,0
1996-06-30,0.00030880952380952397,0.013109111538085727,0.034682,0.010331507936507937,0.039623,0,0,1,0.0,0.0,0.011121541488181218,14.213225923772258,0.3351090000206888,15.129368894600494,0.0050845554121498335,0.015037593984962405,63,0.031746031746031744,0.0,0.015873015873015872,0.0,0.0,0.015873015873015872,0.0064428,0.0140513,0.048068462032959725,-1.5065476531100486,0.021168953038145227,0.0255717,0.0092836,0.017808599999999997,0.04521315506217759,-1.447095120904999,0.025770738170148765,0.0168734,0.006860000000000005,0.019681000000000004,0.04737330227235631,0.45199052648352367,0.004247239067867532,0.019941999999999994,0,0.12492888864553806,0
2014-03-31,,,,,,0,0,0,,,,0.0,0.0,,0.0,,0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8706296167559769,1
2001-06-30,0.0013142539682539684,0.014039308041684196,0.038877,0.010502571428571429,0.038877,0,1,0,0.0,0.014755484636565357,0.0,12.808607090412474,0.5814769794582927,14.250340922077028,0.0072620500534390075,0.045835891139758576,63,0.047619047619047616,0.25396825396825395,0.0,0.0,0.015873015873015872,0.0,0.0038069,0.007593900000000001,0.043161347285764984,-1.2945396721850617,0.009830604816606142,0.0312831,0.0043498000000000096,0.00813680000000001,0.04393632402152177,-1.6439848944080162,0.013376776288819165,0.030740199999999992,0.0033669500000000022,0.010747200000000002,0.05682189950583649,0.9568665684627606,0.0011159006726417981,0.020203799999999997,0,0.23176650605818175,0
1997-09-30,0.0020280625000000004,0.013359345208831539,0.03263,0.01080821875,0.03263,0,0,0,0.0,0.0,0.0,14.647075789946795,0.3951103141592617,15.676687564051731,0.005837580651706626,0.010752688172043012,64,0.0,0.0,0.140625,0.0,0.0,0.0,0.0018330000000000108,0.004427000000000011,0.035190427808980775,-1.3717271806040694,0.006072636228534231,0.02820299999999999,0.0036339000000000163,0.007369900000000016,0.03693848581254068,-1.4073514881422486,0.010372039732459582,0.025260099999999983,0.004969650000000005,0.008500650000000005,0.03393388246151723,-1.7512263929649032,0.014886562637357114,0.020022349999999994,0,0.1095416348307613,0
2009-09-30,0.005465687499999999,0.02635090693109575,0.071778,0.02176375,0.071778,5,8,4,0.049696325933156385,0.07942403947659245,0.032534707989058484,13.000629404537246,0.3443892329273358,13.667475638690929,0.00089855720116891,0.004582951420715005,64,0.0,0.0625,0.0,0.078125,0.125,0.0625,0.009868200000000018,0.021802200000000015,0.0836829012581645,-1.202843479690363,0.026224634112905255,0.04997579999999998,0.012059550000000006,0.027282800000000003,0.08859896216723298,-1.607840078972443,0.043866379306589376,0.04449519999999999,0.00864240000000004,0.02041265000000004,0.07011308891888335,-1.4785985798592622,0.030182115301164228,0.03752334999999996,0,0.19380511553013266,0
1999-03-31,-0.001529934426229508,0.025458179375116914,0.073153,0.019202918032786887,0.073153,5,4,4,0.04384865483831355,0.031019922635673804,0.023896523498473696,13.794808303177067,0.4587532826680862,15.051389213880567,0.0036315018871451383,0.008521796132415601,61,0.0,0.0,0.0,0.08196721311475409,0.06557377049180328,0.06557377049180328,0.006171666666666668,0.014596999999999999,0.08226691582839647,-1.6621878386614515,0.024262955880941208,0.058556,0.01516733333333333,0.029870999999999995,0.09070472019260993,-1.4247358990970447,0.04255828604192782,0.043282,0.017244000000000002,0.020727000000000002,0.07449022530617685,-1.9661803518538794,0.040753020152875366,0.040024,0,0.22188495010636683,0
1990-12-31,0.00543571875,0.028113397625449454,0.08642,0.0214440625,0.08642,5,6,4,0.036070125928114635,0.03086821435969165,0.04797100539842247,13.326780706542058,0.5087906794865972,14.452352431273576,0.0,,64,0.0,0.046875,0.0,0.078125,0.09375,0.0625,0.01370680000000004,0.029252800000000037,0.10295017660299478,-1.2992742209822687,0.03800740893155016,0.05716719999999996,0.01370680000000004,0.029252800000000037,0.10295017660299478,-1.2992742209822687,0.03800740893155016,0.05716719999999996,0.004244300000000005,0.008586800000000006,0.04776274199947393,-1.239027414662857,0.010639280604227029,0.034424199999999995,0,0.28687463363522936,0
2014-09-30,,,,,,0,0,0,,,,0.0,0.0,,0.0,,0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8706296167559769,1
2000-09-30,-0.002381952380952381,0.017216122036671527,0.04717,0.013636015873015873,0.04717,1,2,2,0.015347963819891628,0.02217440997377377,0.02691708478138282,12.86726088536156,0.4624038665118754,13.787317852187902,0.004024944919843275,0.009615384615384616,63,0.0,0.2222222222222222,0.0,0.015873015873015872,0.031746031746031744,0.031746031746031744,0.005322600000000011,0.012132600000000007,0.05448768560324463,-1.5197955768799967,0.01843907181605426,0.03503739999999999,0.010353700000000004,0.022403700000000002,0.06174301188769564,-1.8610129376493814,0.04169357555121545,0.024766299999999995,0.005498050000000006,0.010872800000000005,0.04509008643180914,-2.000457899167853,0.021750578646072244,0.026968199999999994,0,0.2965524306801182,0
1998-12-31,0.0025381803278688524,0.03417522706655031,0.117057,0.024834639344262294,0.117057,7,6,7,0.04393466448771092,0.038000418258742855,0.05678991627404996,14.989315914950211,0.8082614112135882,17.861359680081538,0.011454531906427238,0.046703296703296704,61,0.39344262295081966,0.0,0.47540983606557374,0.11475409836065574,0.09836065573770492,0.11475409836065574,0.027370000000000002,0.048090999999999995,0.151203808445673,-2.4488195183375105,0.11776617945636922,0.068966,0.02593733333333333,0.05717699999999999,0.14842005491818352,-1.2149655861891442,0.0694680873215367,0.05988,0.027396000000000004,0.056881,0.13232866509434987,-1.268494865926939,0.07215325646879023,0.043641,0,0.16307090300177612,0
2006-12-31,0.0033498888888888892,0.011902272672804038,0.044907,0.008800460317460316,0.044907,0,1,0,0.0,0.010258747004322616,0.0,12.944349528506368,0.44742539411529936,14.382130899492577,0.0003954671997334716,0.002154636612248205,63,0.0,0.1111111111111111,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,1.0720306695673532,0.0025792920499359525,0.024078099999999995,0.0114601,0.025977100000000003,0.061381843908487034,-1.733782351246214,0.04503863751655804,0.0189299,0.008728750000000002,0.0143505,0.032669882650508006,-1.1214060246996351,0.016092737157452117,0.010733499999999998,0,0.04692874054696582,0
1992-09-30,0.0019409218750000002,0.02910894463759266,0.087719,0.021403234375,0.087719,7,6,6,0.061339378471509595,0.044109728617871456,0.044871734162820524,14.102301540147105,0.5675606080811043,15.631393534783736,0.0,,64,0.0,0.0,0.0625,0.109375,0.09375,0.09375,0.01437580000000004,0.02922880000000004,0.10911765185567945,-2.732854022845076,0.07987804366293429,0.058490199999999964,0.020516550000000043,0.039924800000000045,0.1106015745640698,-1.3426987367404648,0.053606978524615774,0.04779419999999996,0.009019700000000014,0.015914450000000017,0.07045469407928459,-1.8578106540455888,0.029566034763275857,0.044194549999999985,0,0.6714885686765794,1
1999-12-31,0.0019605625,0.017035460872512048,0.051056,0.013360875,0.051056,1,2,1,0.012435322274384271,0.01777828724711007,0.014918216719806462,13.142065763920046,0.46960924808012816,14.368821368379383,0.005638638526739442,0.018526687251874726,64,0.015625,0.09375,0.0,0.015625,0.03125,0.015625,0.007424000000000002,0.017553,0.06109572036938386,-1.3362633713874614,0.02345543095796411,0.033503,0.011128450000000036,0.022677950000000033,0.06466568996793111,-1.5008049967471049,0.03403518067598106,0.028378049999999964,0.006523450000000007,0.013411450000000009,0.04365847625747457,-1.839018743747345,0.024663907930830353,0.021559549999999993,0,0.17849031219145567,0
2007-06-30,0.002355079365079365,0.016165370975759333,0.051254,0.012697142857142856,0.051254,1,1,0,0.012510218672240192,0.00724797659931728,0.0,14.088900754427337,0.5409973827813028,15.625355658418217,0.0004951374888899695,0.0020768431983385007,63,0.0,0.0,0.06349206349206349,0.015873015873015872,0.015873015873015872,0.0,0.00734380000000001,0.01948430000000001,0.058600001495991295,-0.02816615788265648,0.007552910133933616,0.03176969999999999,0.010095450000000002,0.0232212,0.06395289298456543,-1.2068544441763707,0.028024608419108345,0.0280328,0.006323150000000006,0.013241900000000004,0.04000326567826164,-1.4864455950249442,0.01968336392476082,0.018845099999999993,0,0.08733878443236068,0
1996-12-31,0.00255084375,0.017340836378117945,0.05,0.012828062500000001,0.05,1,1,2,0.013102339992685974,0.007622195689656673,0.017082350097707276,14.56080734708567,0.4920391816988349,15.547714979011362,0.006578532563864932,0.012024048096192385,64,0.0,0.0,0.109375,0.015625,0.015625,0.03125,0.009182650000000014,0.016407900000000017,0.05974418044491142,-1.4622734892062645,0.023992837183547493,0.033592099999999986,0.008915850000000005,0.023371850000000007,0.058937287439907206,-0.08172342868305814,0.009667673212622454,0.026628149999999996,0.009704050000000002,0.018286800000000002,0.0555386001239766,-1.6019180334334435,0.029293954693790702,0.025993199999999998,0,0.11955511987135632,0
1990-03-31,-0.001671063492063492,0.01959649816139231,0.059211,0.01519331746031746,0.059211,1,2,2,0.0085694844854263,0.014831081647509776,0.020260095997617803,13.323400352777579,0.40106565996245397,14.36102800106219,0.0,,63,0.0,0.015873015873015872,0.0,0.015873015873015872,0.031746031746031744,0.031746031746031744,0.007183900000000007,0.019664900000000006,0.06645099940058968,0.13837334160683423,0.006238176490298616,0.039546099999999994,0.009859200000000009,0.02541770000000001,0.06915579027498589,0.13009896985342007,0.008650983304801916,0.03379329999999999,0.007318900000000003,0.014759900000000003,0.05186202082922135,-1.8649546137878878,0.027526543604047854,0.027494099999999997,0,0.062459841534249244,0
1991-06-30,0.00021425000000000006,0.02557968473501691,0.06422,0.020540875,0.06422,6,5,3,0.0655478607031018,0.03095332287912499,0.029226038683447815,12.940312968699203,0.5304152813149673,14.631671956545006,0.0,,64,0.0,0.171875,0.0,0.09375,0.078125,0.046875,0.004672950000000004,0.011724200000000004,0.0707409287731599,-1.253236375517563,0.014693193913843019,0.052495799999999995,0.0054222000000000315,0.012473450000000032,0.07295372439624365,-2.3353917697787807,0.029130392470747207,0.05174654999999997,0.00650775,0.017579499999999998,0.05829738247932084,0.14977953017224171,0.005588824339925719,0.0341445,0,0.3914294200454811,0
2014-06-30,,,,,,0,0,0,,,,0.0,0.0,,0.0,,0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8706296167559769,1
2001-12-31,0.00541821875,0.023076255519657685,0.057283,0.02000265625,0.057283,2,5,1,0.01958703201389652,0.044232949622567554,0.014209842899851504,13.244286164022922,0.49760589046595527,14.227819526674322,0.006485755637697302,0.024677021338365347,64,0.078125,0.0625,0.0,0.03125,0.078125,0.015625,0.007176150000000025,0.013802650000000027,0.06525703097149328,-1.3680823763731513,0.018883162212246916,0.04348034999999997,0.007176150000000025,0.013802650000000027,0.06525703097149328,-1.3680823763731513,0.018883162212246916,0.04348034999999997,0.004328500000000003,0.007609750000000005,0.040859056755910485,-2.124264526522744,0.01616512198070646,0.028075249999999996,0,0.1643913714527646,0
